NewSimName,SimulationName,Seed,SeedInf,NumDays,VaccineFile,OutputPath,ReportFile,DiseaseRates,LocationFile,TrajectoryFile,BirthsFile,ForceOfImportationFile,InitialFoiFile,HumanImmunityDays,EmergenceFactor,MosquitoInfectiousness,MosquitoMoveProbability,MosquitoRatesFile,vaccination_strategy,vaccine_prop_inf_4,vaccine_ID,vaccine_efficacy_mean,vaccine_efficacy_serotype,vaccine_efficacy_serostatus
sim_1699,sim_1699,612018493,612018493,11315,vaccine_settings_1699.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1699.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1699.csv,none,0.59912109375,4,0.367724609375,0.1281005859375,0.1169677734375
sim_1700,sim_1700,422566577,422566577,11315,vaccine_settings_1700.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1700.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1700.csv,none,0.22412109375,4,0.630224609375,0.0343505859375,0.0607177734375
sim_1701,sim_1701,1180374239,1180374239,11315,vaccine_settings_1701.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1701.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1701.csv,none,0.72412109375,4,0.280224609375,0.1093505859375,0.1357177734375
sim_1702,sim_1702,801470408,801470408,11315,vaccine_settings_1702.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1702.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1702.csv,none,0.47412109375,4,0.455224609375,0.0718505859375,0.0982177734375
sim_1703,sim_1703,43662747,43662747,11315,vaccine_settings_1703.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1703.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1703.csv,none,0.97412109375,4,0.805224609375,0.1468505859375,0.0232177734375
sim_1704,sim_1704,31822002,31822002,11315,vaccine_settings_1704.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1704.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1704.csv,none,0.32568359375,4,0.438818359375,0.0894287109375,0.1298583984375
sim_1705,sim_1705,789629663,789629663,11315,vaccine_settings_1705.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1705.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1705.csv,none,0.82568359375,4,0.788818359375,0.0144287109375,0.0548583984375
sim_1706,sim_1706,1168533494,1168533494,11315,vaccine_settings_1706.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1706.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1706.csv,none,0.07568359375,4,0.613818359375,0.1269287109375,0.0173583984375
sim_1707,sim_1707,410725833,410725833,11315,vaccine_settings_1707.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1707.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1707.csv,none,0.57568359375,4,0.263818359375,0.0519287109375,0.0923583984375
sim_1708,sim_1708,600177748,600177748,11315,vaccine_settings_1708.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1708.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1708.csv,none,0.20068359375,4,0.701318359375,0.1081787109375,0.0361083984375
sim_1709,sim_1709,1357985410,1357985410,11315,vaccine_settings_1709.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1709.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1709.csv,none,0.70068359375,4,0.351318359375,0.0331787109375,0.1111083984375
sim_1710,sim_1710,979081579,979081579,11315,vaccine_settings_1710.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1710.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1710.csv,none,0.45068359375,4,0.176318359375,0.1456787109375,0.1486083984375
sim_1711,sim_1711,221273917,221273917,11315,vaccine_settings_1711.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1711.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1711.csv,none,0.95068359375,4,0.526318359375,0.0706787109375,0.0736083984375
sim_1712,sim_1712,315999875,315999875,11315,vaccine_settings_1712.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1712.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1712.csv,none,0.01318359375,4,0.307568359375,0.0238037109375,0.0454833984375
sim_1713,sim_1713,1073807536,1073807536,11315,vaccine_settings_1713.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1713.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1713.csv,none,0.51318359375,4,0.657568359375,0.0988037109375,0.1204833984375
sim_1714,sim_1714,1452711367,1452711367,11315,vaccine_settings_1714.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1714.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1714.csv,none,0.26318359375,4,0.832568359375,0.0613037109375,0.0829833984375
sim_1715,sim_1715,694903706,694903706,11315,vaccine_settings_1715.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1715.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1715.csv,none,0.76318359375,4,0.482568359375,0.1363037109375,0.0079833984375
sim_1716,sim_1716,505451790,505451790,11315,vaccine_settings_1716.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1716.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1716.csv,none,0.38818359375,4,0.570068359375,0.0050537109375,0.1017333984375
sim_1717,sim_1717,1263259452,1263259452,11315,vaccine_settings_1717.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1717.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1717.csv,none,0.88818359375,4,0.220068359375,0.0800537109375,0.0267333984375
sim_1718,sim_1718,884355621,884355621,11315,vaccine_settings_1718.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1718.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1718.csv,none,0.13818359375,4,0.395068359375,0.0425537109375,0.0642333984375
sim_1719,sim_1719,126547960,126547960,11315,vaccine_settings_1719.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1719.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1719.csv,none,0.63818359375,4,0.745068359375,0.1175537109375,0.1392333984375
sim_1720,sim_1720,173910938,173910938,11315,vaccine_settings_1720.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1720.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1720.csv,none,0.16943359375,4,0.635693359375,0.1409912109375,0.0876708984375
sim_1721,sim_1721,931718600,931718600,11315,vaccine_settings_1721.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1721.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1721.csv,none,0.66943359375,4,0.285693359375,0.0659912109375,0.0126708984375
sim_1722,sim_1722,1310622431,1310622431,11315,vaccine_settings_1722.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1722.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1722.csv,none,0.41943359375,4,0.460693359375,0.1034912109375,0.0501708984375
sim_1723,sim_1723,552814769,552814769,11315,vaccine_settings_1723.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1723.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1723.csv,none,0.91943359375,4,0.810693359375,0.0284912109375,0.1251708984375
sim_1724,sim_1724,742266685,742266685,11315,vaccine_settings_1724.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1724.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1724.csv,none,0.29443359375,4,0.198193359375,0.1222412109375,0.0689208984375
sim_1725,sim_1725,1500074346,1500074346,11315,vaccine_settings_1725.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1725.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1725.csv,none,0.79443359375,4,0.548193359375,0.0472412109375,0.1439208984375
sim_1726,sim_1726,1121170515,1121170515,11315,vaccine_settings_1726.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1726.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1726.csv,none,0.04443359375,4,0.723193359375,0.0847412109375,0.1064208984375
sim_1727,sim_1727,363362854,363362854,11315,vaccine_settings_1727.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1727.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1727.csv,none,0.54443359375,4,0.373193359375,0.0097412109375,0.0314208984375
sim_1728,sim_1728,268636896,268636896,11315,vaccine_settings_1728.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1728.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1728.csv,none,0.48193359375,4,0.766943359375,0.0378662109375,0.0032958984375
sim_1729,sim_1729,1026444558,1026444558,11315,vaccine_settings_1729.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1729.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1729.csv,none,0.98193359375,4,0.416943359375,0.1128662109375,0.0782958984375
sim_1730,sim_1730,1405348388,1405348388,11315,vaccine_settings_1730.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1730.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1730.csv,none,0.23193359375,4,0.241943359375,0.0003662109375,0.1157958984375
sim_1731,sim_1731,647540727,647540727,11315,vaccine_settings_1731.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1731.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1731.csv,none,0.73193359375,4,0.591943359375,0.0753662109375,0.0407958984375
sim_1732,sim_1732,458088812,458088812,11315,vaccine_settings_1732.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1732.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1732.csv,none,0.10693359375,4,0.329443359375,0.0566162109375,0.1345458984375
sim_1733,sim_1733,1215896473,1215896473,11315,vaccine_settings_1733.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1733.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1733.csv,none,0.60693359375,4,0.679443359375,0.1316162109375,0.0595458984375
sim_1734,sim_1734,836992642,836992642,11315,vaccine_settings_1734.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1734.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1734.csv,none,0.35693359375,4,0.504443359375,0.0191162109375,0.0220458984375
sim_1735,sim_1735,79184981,79184981,11315,vaccine_settings_1735.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1735.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1735.csv,none,0.85693359375,4,0.154443359375,0.0941162109375,0.0970458984375
sim_1736,sim_1736,55503491,55503491,11315,vaccine_settings_1736.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1736.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1736.csv,none,0.09130859375,4,0.821630859375,0.0073974609375,0.0618896484375
sim_1737,sim_1737,813311153,813311153,11315,vaccine_settings_1737.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1737.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1737.csv,none,0.59130859375,4,0.471630859375,0.0823974609375,0.1368896484375
sim_1738,sim_1738,1192214984,1192214984,11315,vaccine_settings_1738.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1738.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1738.csv,none,0.34130859375,4,0.296630859375,0.0448974609375,0.0993896484375
sim_1739,sim_1739,434407322,434407322,11315,vaccine_settings_1739.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1739.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1739.csv,none,0.84130859375,4,0.646630859375,0.1198974609375,0.0243896484375
sim_1740,sim_1740,623859237,623859237,11315,vaccine_settings_1740.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1740.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1740.csv,none,0.46630859375,4,0.384130859375,0.0261474609375,0.0806396484375
sim_1741,sim_1741,1381666899,1381666899,11315,vaccine_settings_1741.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1741.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1741.csv,none,0.96630859375,4,0.734130859375,0.1011474609375,0.0056396484375
sim_1742,sim_1742,1002763068,1002763068,11315,vaccine_settings_1742.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1742.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1742.csv,none,0.21630859375,4,0.559130859375,0.0636474609375,0.0431396484375
sim_1743,sim_1743,244955407,244955407,11315,vaccine_settings_1743.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1743.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1743.csv,none,0.71630859375,4,0.209130859375,0.1386474609375,0.1181396484375
sim_1744,sim_1744,339681364,339681364,11315,vaccine_settings_1744.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1744.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1744.csv,none,0.27880859375,4,0.602880859375,0.1105224609375,0.1462646484375
sim_1745,sim_1745,1097489026,1097489026,11315,vaccine_settings_1745.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1745.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1745.csv,none,0.77880859375,4,0.252880859375,0.0355224609375,0.0712646484375
sim_1746,sim_1746,1476392857,1476392857,11315,vaccine_settings_1746.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1746.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1746.csv,none,0.02880859375,4,0.427880859375,0.1480224609375,0.0337646484375
sim_1747,sim_1747,718585195,718585195,11315,vaccine_settings_1747.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1747.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1747.csv,none,0.52880859375,4,0.777880859375,0.0730224609375,0.1087646484375
sim_1748,sim_1748,529133280,529133280,11315,vaccine_settings_1748.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1748.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1748.csv,none,0.15380859375,4,0.165380859375,0.0917724609375,0.0150146484375
sim_1749,sim_1749,1286940941,1286940941,11315,vaccine_settings_1749.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1749.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1749.csv,none,0.65380859375,4,0.515380859375,0.0167724609375,0.0900146484375
sim_1750,sim_1750,908037111,908037111,11315,vaccine_settings_1750.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1750.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1750.csv,none,0.40380859375,4,0.690380859375,0.1292724609375,0.1275146484375
sim_1751,sim_1751,150229449,150229449,11315,vaccine_settings_1751.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1751.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1751.csv,none,0.90380859375,4,0.340380859375,0.0542724609375,0.0525146484375
sim_1752,sim_1752,102866470,102866470,11315,vaccine_settings_1752.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1752.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1752.csv,none,0.43505859375,4,0.274755859375,0.0589599609375,0.0197021484375
sim_1753,sim_1753,860674132,860674132,11315,vaccine_settings_1753.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1753.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1753.csv,none,0.93505859375,4,0.624755859375,0.1339599609375,0.0947021484375
sim_1754,sim_1754,1239577962,1239577962,11315,vaccine_settings_1754.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1754.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1754.csv,none,0.18505859375,4,0.799755859375,0.0214599609375,0.1322021484375
sim_1755,sim_1755,481770301,481770301,11315,vaccine_settings_1755.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1755.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1755.csv,none,0.68505859375,4,0.449755859375,0.0964599609375,0.0572021484375
sim_1756,sim_1756,671222216,671222216,11315,vaccine_settings_1756.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1756.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1756.csv,none,0.06005859375,4,0.537255859375,0.0402099609375,0.1134521484375
sim_1757,sim_1757,1429029878,1429029878,11315,vaccine_settings_1757.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1757.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1757.csv,none,0.56005859375,4,0.187255859375,0.1152099609375,0.0384521484375
sim_1758,sim_1758,1050126047,1050126047,11315,vaccine_settings_1758.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1758.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1758.csv,none,0.31005859375,4,0.362255859375,0.0027099609375,0.0009521484375
sim_1759,sim_1759,292318386,292318386,11315,vaccine_settings_1759.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1759.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1759.csv,none,0.81005859375,4,0.712255859375,0.0777099609375,0.0759521484375
sim_1760,sim_1760,197592428,197592428,11315,vaccine_settings_1760.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1760.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1760.csv,none,0.24755859375,4,0.493505859375,0.1245849609375,0.1040771484375
sim_1761,sim_1761,955400089,955400089,11315,vaccine_settings_1761.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1761.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1761.csv,none,0.74755859375,4,0.843505859375,0.0495849609375,0.0290771484375
sim_1762,sim_1762,1334303920,1334303920,11315,vaccine_settings_1762.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1762.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1762.csv,none,0.49755859375,4,0.668505859375,0.0870849609375,0.0665771484375
sim_1763,sim_1763,576496259,576496259,11315,vaccine_settings_1763.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1763.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1763.csv,none,0.99755859375,4,0.318505859375,0.0120849609375,0.1415771484375
sim_1764,sim_1764,387044343,387044343,11315,vaccine_settings_1764.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1764.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1764.csv,none,0.37255859375,4,0.756005859375,0.1433349609375,0.0478271484375
sim_1765,sim_1765,1144852005,1144852005,11315,vaccine_settings_1765.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1765.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1765.csv,none,0.87255859375,4,0.406005859375,0.0683349609375,0.1228271484375
sim_1766,sim_1766,765948174,765948174,11315,vaccine_settings_1766.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1766.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1766.csv,none,0.12255859375,4,0.231005859375,0.1058349609375,0.0853271484375
sim_1767,sim_1767,8140512,8140512,11315,vaccine_settings_1767.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1767.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1767.csv,none,0.62255859375,4,0.581005859375,0.0308349609375,0.0103271484375
sim_1768,sim_1768,11100699,11100699,11315,vaccine_settings_1768.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1768.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1768.csv,none,0.12451171875,4,0.470263671875,0.1401123046875,0.0428466796875
sim_1769,sim_1769,768908360,768908360,11315,vaccine_settings_1769.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1769.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1769.csv,none,0.62451171875,4,0.820263671875,0.0651123046875,0.1178466796875
sim_1770,sim_1770,1147812191,1147812191,11315,vaccine_settings_1770.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1770.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1770.csv,none,0.37451171875,4,0.645263671875,0.1026123046875,0.0803466796875
sim_1771,sim_1771,390004529,390004529,11315,vaccine_settings_1771.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1771.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1771.csv,none,0.87451171875,4,0.295263671875,0.0276123046875,0.0053466796875
sim_1772,sim_1772,579456445,579456445,11315,vaccine_settings_1772.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1772.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1772.csv,none,0.49951171875,4,0.732763671875,0.1213623046875,0.0990966796875
sim_1773,sim_1773,1337264106,1337264106,11315,vaccine_settings_1773.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1773.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1773.csv,none,0.99951171875,4,0.382763671875,0.0463623046875,0.0240966796875
sim_1774,sim_1774,958360276,958360276,11315,vaccine_settings_1774.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1774.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1774.csv,none,0.24951171875,4,0.207763671875,0.0838623046875,0.0615966796875
sim_1775,sim_1775,200552614,200552614,11315,vaccine_settings_1775.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1775.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1775.csv,none,0.74951171875,4,0.557763671875,0.0088623046875,0.1365966796875
sim_1776,sim_1776,295278572,295278572,11315,vaccine_settings_1776.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1776.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1776.csv,none,0.31201171875,4,0.251513671875,0.0557373046875,0.1272216796875
sim_1777,sim_1777,1053086233,1053086233,11315,vaccine_settings_1777.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1777.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1777.csv,none,0.81201171875,4,0.601513671875,0.1307373046875,0.0522216796875
sim_1778,sim_1778,1431990064,1431990064,11315,vaccine_settings_1778.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1778.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1778.csv,none,0.06201171875,4,0.776513671875,0.0182373046875,0.0147216796875
sim_1779,sim_1779,674182402,674182402,11315,vaccine_settings_1779.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1779.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1779.csv,none,0.56201171875,4,0.426513671875,0.0932373046875,0.0897216796875
