SimulationName,Seed,SeedInf,NumDays,VaccineFile,OutputPath,ReportFile,DiseaseRates,LocationFile,TrajectoryFile,BirthsFile,ForceOfImportationFile,InitialFoiFile,HumanImmunityDays,EmergenceFactor,MosquitoInfectiousness,MosquitoMoveProbability,MosquitoRatesFile,AttractivenessShape,AsymptomaticRatio,vaccination_strategy,vaccine_prop_inf_1,vaccine_ID,vaccine_normdev_pos_1,vaccine_normdev_neg_1
sim_1797,1218611883,1218611883,11315,vaccine_settings_1797.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1797.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1797.csv,-1,0.5,none,0.84326171875,1,0.86376953125,0.86376953125
sim_1798,832277961,832277961,11315,vaccine_settings_1798.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1798.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1798.csv,-1,0.5,none,0.09326171875,1,0.61376953125,0.61376953125
sim_1799,59610117,59610117,11315,vaccine_settings_1799.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1799.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1799.csv,-1,0.5,none,0.59326171875,1,0.11376953125,0.11376953125
sim_1800,83755987,83755987,11315,vaccine_settings_1800.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1800.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1800.csv,-1,0.5,none,0.35888671875,1,0.91064453125,0.91064453125
sim_1801,856423831,856423831,11315,vaccine_settings_1801.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1801.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1801.csv,-1,0.5,none,0.85888671875,1,0.41064453125,0.41064453125
sim_1802,1242757753,1242757753,11315,vaccine_settings_1802.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1802.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1802.csv,-1,0.5,none,0.10888671875,1,0.16064453125,0.16064453125
sim_1803,470089909,470089909,11315,vaccine_settings_1803.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1803.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1803.csv,-1,0.5,none,0.60888671875,1,0.66064453125,0.66064453125
sim_1804,663256870,663256870,11315,vaccine_settings_1804.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1804.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1804.csv,-1,0.5,none,0.23388671875,1,0.28564453125,0.28564453125
sim_1805,1435924714,1435924714,11315,vaccine_settings_1805.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1805.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1805.csv,-1,0.5,none,0.73388671875,1,0.78564453125,0.78564453125
sim_1806,1049590792,1049590792,11315,vaccine_settings_1806.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1806.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1806.csv,-1,0.5,none,0.48388671875,1,0.53564453125,0.53564453125
sim_1807,276922948,276922948,11315,vaccine_settings_1807.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1807.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1807.csv,-1,0.5,none,0.98388671875,1,0.03564453125,0.03564453125
sim_1808,373506429,373506429,11315,vaccine_settings_1808.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1808.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1808.csv,-1,0.5,none,0.04638671875,1,0.72314453125,0.72314453125
sim_1809,1146174272,1146174272,11315,vaccine_settings_1809.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1809.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1809.csv,-1,0.5,none,0.54638671875,1,0.22314453125,0.22314453125
sim_1810,1532508194,1532508194,11315,vaccine_settings_1810.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1810.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1810.csv,-1,0.5,none,0.29638671875,1,0.47314453125,0.47314453125
sim_1811,759840351,759840351,11315,vaccine_settings_1811.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1811.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1811.csv,-1,0.5,none,0.79638671875,1,0.97314453125,0.97314453125
sim_1812,566673390,566673390,11315,vaccine_settings_1812.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1812.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1812.csv,-1,0.5,none,0.42138671875,1,0.09814453125,0.09814453125
sim_1813,1339341233,1339341233,11315,vaccine_settings_1813.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1813.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1813.csv,-1,0.5,none,0.92138671875,1,0.59814453125,0.59814453125
sim_1814,953007311,953007311,11315,vaccine_settings_1814.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1814.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1814.csv,-1,0.5,none,0.17138671875,1,0.84814453125,0.84814453125
sim_1815,180339468,180339468,11315,vaccine_settings_1815.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1815.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1815.csv,-1,0.5,none,0.67138671875,1,0.34814453125,0.34814453125
sim_1816,132047728,132047728,11315,vaccine_settings_1816.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1816.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1816.csv,-1,0.5,none,0.14013671875,1,0.19189453125,0.19189453125
sim_1817,904715571,904715571,11315,vaccine_settings_1817.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1817.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1817.csv,-1,0.5,none,0.64013671875,1,0.69189453125,0.69189453125
sim_1818,1291049493,1291049493,11315,vaccine_settings_1818.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1818.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1818.csv,-1,0.5,none,0.39013671875,1,0.94189453125,0.94189453125
sim_1819,518381649,518381649,11315,vaccine_settings_1819.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1819.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1819.csv,-1,0.5,none,0.89013671875,1,0.44189453125,0.44189453125
sim_1820,711548610,711548610,11315,vaccine_settings_1820.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1820.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1820.csv,-1,0.5,none,0.26513671875,1,0.56689453125,0.56689453125
sim_1821,1484216454,1484216454,11315,vaccine_settings_1821.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1821.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1821.csv,-1,0.5,none,0.76513671875,1,0.06689453125,0.06689453125
sim_1822,1097882532,1097882532,11315,vaccine_settings_1822.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1822.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1822.csv,-1,0.5,none,0.01513671875,1,0.31689453125,0.31689453125
sim_1823,325214689,325214689,11315,vaccine_settings_1823.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1823.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1823.csv,-1,0.5,none,0.51513671875,1,0.81689453125,0.81689453125
sim_1824,228631208,228631208,11315,vaccine_settings_1824.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1824.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1824.csv,-1,0.5,none,0.45263671875,1,0.37939453125,0.37939453125
sim_1825,1001299052,1001299052,11315,vaccine_settings_1825.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1825.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1825.csv,-1,0.5,none,0.95263671875,1,0.87939453125,0.87939453125
sim_1826,1387632973,1387632973,11315,vaccine_settings_1826.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1826.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1826.csv,-1,0.5,none,0.20263671875,1,0.62939453125,0.62939453125
sim_1827,614965130,614965130,11315,vaccine_settings_1827.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1827.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1827.csv,-1,0.5,none,0.70263671875,1,0.12939453125,0.12939453125
sim_1828,421798169,421798169,11315,vaccine_settings_1828.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1828.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1828.csv,-1,0.5,none,0.07763671875,1,0.75439453125,0.75439453125
sim_1829,1194466012,1194466012,11315,vaccine_settings_1829.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1829.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1829.csv,-1,0.5,none,0.57763671875,1,0.25439453125,0.25439453125
sim_1830,808132091,808132091,11315,vaccine_settings_1830.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1830.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1830.csv,-1,0.5,none,0.32763671875,1,0.00439453125,0.00439453125
sim_1831,35464247,35464247,11315,vaccine_settings_1831.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1831.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1831.csv,-1,0.5,none,0.82763671875,1,0.50439453125,0.50439453125
sim_1832,47537182,47537182,11315,vaccine_settings_1832.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1832.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1832.csv,-1,0.5,none,0.47607421875,1,0.02783203125,0.02783203125
sim_1833,820205026,820205026,11315,vaccine_settings_1833.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1833.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1833.csv,-1,0.5,none,0.97607421875,1,0.52783203125,0.52783203125
sim_1834,1206538948,1206538948,11315,vaccine_settings_1834.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1834.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1834.csv,-1,0.5,none,0.22607421875,1,0.77783203125,0.77783203125
sim_1835,433871104,433871104,11315,vaccine_settings_1835.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1835.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1835.csv,-1,0.5,none,0.72607421875,1,0.27783203125,0.27783203125
sim_1836,627038065,627038065,11315,vaccine_settings_1836.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1836.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1836.csv,-1,0.5,none,0.10107421875,1,0.65283203125,0.65283203125
sim_1837,1399705908,1399705908,11315,vaccine_settings_1837.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1837.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1837.csv,-1,0.5,none,0.60107421875,1,0.15283203125,0.15283203125
sim_1838,1013371987,1013371987,11315,vaccine_settings_1838.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1838.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1838.csv,-1,0.5,none,0.35107421875,1,0.40283203125,0.40283203125
sim_1839,240704143,240704143,11315,vaccine_settings_1839.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1839.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1839.csv,-1,0.5,none,0.85107421875,1,0.90283203125,0.90283203125
sim_1840,337287624,337287624,11315,vaccine_settings_1840.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1840.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1840.csv,-1,0.5,none,0.16357421875,1,0.34033203125,0.34033203125
sim_1841,1109955467,1109955467,11315,vaccine_settings_1841.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1841.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1841.csv,-1,0.5,none,0.66357421875,1,0.84033203125,0.84033203125
sim_1842,1496289389,1496289389,11315,vaccine_settings_1842.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1842.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1842.csv,-1,0.5,none,0.41357421875,1,0.59033203125,0.59033203125
sim_1843,723621545,723621545,11315,vaccine_settings_1843.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1843.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1843.csv,-1,0.5,none,0.91357421875,1,0.09033203125,0.09033203125
sim_1844,530454584,530454584,11315,vaccine_settings_1844.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1844.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1844.csv,-1,0.5,none,0.28857421875,1,0.96533203125,0.96533203125
sim_1845,1303122428,1303122428,11315,vaccine_settings_1845.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1845.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1845.csv,-1,0.5,none,0.78857421875,1,0.46533203125,0.46533203125
sim_1846,916788506,916788506,11315,vaccine_settings_1846.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1846.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1846.csv,-1,0.5,none,0.03857421875,1,0.21533203125,0.21533203125
sim_1847,144120663,144120663,11315,vaccine_settings_1847.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1847.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1847.csv,-1,0.5,none,0.53857421875,1,0.71533203125,0.71533203125
sim_1848,192412403,192412403,11315,vaccine_settings_1848.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1848.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1848.csv,-1,0.5,none,0.00732421875,1,0.87158203125,0.87158203125
sim_1849,965080246,965080246,11315,vaccine_settings_1849.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1849.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1849.csv,-1,0.5,none,0.50732421875,1,0.37158203125,0.37158203125
sim_1850,1351414168,1351414168,11315,vaccine_settings_1850.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1850.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1850.csv,-1,0.5,none,0.25732421875,1,0.12158203125,0.12158203125
sim_1851,578746325,578746325,11315,vaccine_settings_1851.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1851.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1851.csv,-1,0.5,none,0.75732421875,1,0.62158203125,0.62158203125
sim_1852,771913286,771913286,11315,vaccine_settings_1852.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1852.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1852.csv,-1,0.5,none,0.38232421875,1,0.49658203125,0.49658203125
sim_1853,1544581129,1544581129,11315,vaccine_settings_1853.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1853.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1853.csv,-1,0.5,none,0.88232421875,1,0.99658203125,0.99658203125
sim_1854,1158247207,1158247207,11315,vaccine_settings_1854.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1854.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1854.csv,-1,0.5,none,0.13232421875,1,0.74658203125,0.74658203125
sim_1855,385579364,385579364,11315,vaccine_settings_1855.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1855.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1855.csv,-1,0.5,none,0.63232421875,1,0.24658203125,0.24658203125
sim_1856,288995883,288995883,11315,vaccine_settings_1856.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1856.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1856.csv,-1,0.5,none,0.31982421875,1,0.55908203125,0.55908203125
sim_1857,1061663727,1061663727,11315,vaccine_settings_1857.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1857.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1857.csv,-1,0.5,none,0.81982421875,1,0.05908203125,0.05908203125
sim_1858,1447997649,1447997649,11315,vaccine_settings_1858.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1858.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1858.csv,-1,0.5,none,0.06982421875,1,0.30908203125,0.30908203125
sim_1859,675329805,675329805,11315,vaccine_settings_1859.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1859.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1859.csv,-1,0.5,none,0.56982421875,1,0.80908203125,0.80908203125
sim_1860,482162844,482162844,11315,vaccine_settings_1860.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1860.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1860.csv,-1,0.5,none,0.19482421875,1,0.18408203125,0.18408203125
sim_1861,1254830688,1254830688,11315,vaccine_settings_1861.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1861.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1861.csv,-1,0.5,none,0.69482421875,1,0.68408203125,0.68408203125
sim_1862,868496766,868496766,11315,vaccine_settings_1862.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1862.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1862.csv,-1,0.5,none,0.44482421875,1,0.93408203125,0.93408203125
sim_1863,95828922,95828922,11315,vaccine_settings_1863.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1863.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1863.csv,-1,0.5,none,0.94482421875,1,0.43408203125,0.43408203125
sim_1864,71683052,71683052,11315,vaccine_settings_1864.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1864.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1864.csv,-1,0.5,none,0.24169921875,1,0.60595703125,0.60595703125
sim_1865,844350896,844350896,11315,vaccine_settings_1865.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1865.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1865.csv,-1,0.5,none,0.74169921875,1,0.10595703125,0.10595703125
sim_1866,1230684818,1230684818,11315,vaccine_settings_1866.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1866.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1866.csv,-1,0.5,none,0.49169921875,1,0.35595703125,0.35595703125
sim_1867,458016974,458016974,11315,vaccine_settings_1867.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1867.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1867.csv,-1,0.5,none,0.99169921875,1,0.85595703125,0.85595703125
sim_1868,651183935,651183935,11315,vaccine_settings_1868.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1868.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1868.csv,-1,0.5,none,0.36669921875,1,0.23095703125,0.23095703125
sim_1869,1423851779,1423851779,11315,vaccine_settings_1869.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1869.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1869.csv,-1,0.5,none,0.86669921875,1,0.73095703125,0.73095703125
sim_1870,1037517857,1037517857,11315,vaccine_settings_1870.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1870.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1870.csv,-1,0.5,none,0.11669921875,1,0.98095703125,0.98095703125
sim_1871,264850013,264850013,11315,vaccine_settings_1871.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1871.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1871.csv,-1,0.5,none,0.61669921875,1,0.48095703125,0.48095703125
sim_1872,361433494,361433494,11315,vaccine_settings_1872.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1872.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1872.csv,-1,0.5,none,0.42919921875,1,0.79345703125,0.79345703125
sim_1873,1134101337,1134101337,11315,vaccine_settings_1873.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1873.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1873.csv,-1,0.5,none,0.92919921875,1,0.29345703125,0.29345703125
sim_1874,1520435259,1520435259,11315,vaccine_settings_1874.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1874.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1874.csv,-1,0.5,none,0.17919921875,1,0.04345703125,0.04345703125
sim_1875,747767415,747767415,11315,vaccine_settings_1875.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1875.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1875.csv,-1,0.5,none,0.67919921875,1,0.54345703125,0.54345703125
sim_1876,554600455,554600455,11315,vaccine_settings_1876.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1876.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1876.csv,-1,0.5,none,0.05419921875,1,0.41845703125,0.41845703125
sim_1877,1327268298,1327268298,11315,vaccine_settings_1877.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1877.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1877.csv,-1,0.5,none,0.55419921875,1,0.91845703125,0.91845703125
sim_1878,940934376,940934376,11315,vaccine_settings_1878.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1878.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1878.csv,-1,0.5,none,0.30419921875,1,0.66845703125,0.66845703125
sim_1879,168266533,168266533,11315,vaccine_settings_1879.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1879.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1879.csv,-1,0.5,none,0.80419921875,1,0.16845703125,0.16845703125
sim_1880,119974793,119974793,11315,vaccine_settings_1880.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1880.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1880.csv,-1,0.5,none,0.27294921875,1,0.26220703125,0.26220703125
sim_1881,892642636,892642636,11315,vaccine_settings_1881.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1881.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1881.csv,-1,0.5,none,0.77294921875,1,0.76220703125,0.76220703125
