NewSimName,SimulationName,Seed,SeedInf,NumDays,VaccineFile,OutputPath,ReportFile,DiseaseRates,LocationFile,TrajectoryFile,BirthsFile,ForceOfImportationFile,InitialFoiFile,HumanImmunityDays,EmergenceFactor,MosquitoInfectiousness,MosquitoMoveProbability,MosquitoRatesFile,AttractivenessShape,AsymptomaticRatio,vaccination_strategy,vaccine_prop_inf_1,vaccine_ID,vaccine_normdev_pos_1,vaccine_normdev_neg_1
sim_1430,sim_1430,955270987,955270987,11315,vaccine_settings_1430.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1430.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1430.csv,-1,0.5,none,0.3701171875,1,0.6181640625,0.6181640625
sim_1431,sim_1431,182603143,182603143,11315,vaccine_settings_1431.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1431.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1431.csv,-1,0.5,none,0.8701171875,1,0.1181640625,0.1181640625
sim_1496,sim_1496,98092598,98092598,11315,vaccine_settings_1496.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1496.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1496.csv,-1,0.5,none,0.1904296875,1,0.0166015625,0.0166015625
sim_1497,sim_1497,870760441,870760441,11315,vaccine_settings_1497.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1497.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1497.csv,-1,0.5,none,0.6904296875,1,0.5166015625,0.5166015625
sim_1498,sim_1498,1257094363,1257094363,11315,vaccine_settings_1498.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1498.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1498.csv,-1,0.5,none,0.4404296875,1,0.7666015625,0.7666015625
sim_1499,sim_1499,484426520,484426520,11315,vaccine_settings_1499.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1499.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1499.csv,-1,0.5,none,0.9404296875,1,0.2666015625,0.2666015625
sim_1500,sim_1500,677593480,677593480,11315,vaccine_settings_1500.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1500.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1500.csv,-1,0.5,none,0.3154296875,1,0.6416015625,0.6416015625
sim_1501,sim_1501,1450261324,1450261324,11315,vaccine_settings_1501.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1501.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1501.csv,-1,0.5,none,0.8154296875,1,0.1416015625,0.1416015625
sim_1502,sim_1502,1063927402,1063927402,11315,vaccine_settings_1502.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1502.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1502.csv,-1,0.5,none,0.0654296875,1,0.3916015625,0.3916015625
sim_1503,sim_1503,291259559,291259559,11315,vaccine_settings_1503.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1503.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1503.csv,-1,0.5,none,0.5654296875,1,0.8916015625,0.8916015625
sim_1504,sim_1504,194676078,194676078,11315,vaccine_settings_1504.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1504.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1504.csv,-1,0.5,none,0.3779296875,1,0.3291015625,0.3291015625
sim_1505,sim_1505,967343922,967343922,11315,vaccine_settings_1505.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1505.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1505.csv,-1,0.5,none,0.8779296875,1,0.8291015625,0.8291015625
sim_1506,sim_1506,1353677844,1353677844,11315,vaccine_settings_1506.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1506.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1506.csv,-1,0.5,none,0.1279296875,1,0.5791015625,0.5791015625
sim_1507,sim_1507,581010000,581010000,11315,vaccine_settings_1507.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1507.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1507.csv,-1,0.5,none,0.6279296875,1,0.0791015625,0.0791015625
sim_1520,sim_1520,292014117,292014117,11315,vaccine_settings_1520.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1520.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1520.csv,-1,0.5,none,0.18896484375,1,0.51025390625,0.51025390625
sim_1521,sim_1521,1064681961,1064681961,11315,vaccine_settings_1521.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1521.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1521.csv,-1,0.5,none,0.68896484375,1,0.01025390625,0.01025390625
sim_1522,sim_1522,1451015882,1451015882,11315,vaccine_settings_1522.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1522.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1522.csv,-1,0.5,none,0.43896484375,1,0.26025390625,0.26025390625
sim_1523,sim_1523,678348039,678348039,11315,vaccine_settings_1523.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1523.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1523.csv,-1,0.5,none,0.93896484375,1,0.76025390625,0.76025390625
sim_1528,sim_1528,147138896,147138896,11315,vaccine_settings_1528.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1528.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1528.csv,-1,0.5,none,0.09521484375,1,0.04150390625,0.04150390625
sim_1529,sim_1529,919806740,919806740,11315,vaccine_settings_1529.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1529.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1529.csv,-1,0.5,none,0.59521484375,1,0.54150390625,0.54150390625
sim_1530,sim_1530,1306140662,1306140662,11315,vaccine_settings_1530.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1530.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1530.csv,-1,0.5,none,0.34521484375,1,0.79150390625,0.79150390625
sim_1531,sim_1531,533472818,533472818,11315,vaccine_settings_1531.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1531.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1531.csv,-1,0.5,none,0.84521484375,1,0.29150390625,0.29150390625
sim_1536,sim_1536,243722377,243722377,11315,vaccine_settings_1536.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1536.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1536.csv,-1,0.5,none,0.28271484375,1,0.35400390625,0.35400390625
sim_1537,sim_1537,1016390220,1016390220,11315,vaccine_settings_1537.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1537.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1537.csv,-1,0.5,none,0.78271484375,1,0.85400390625,0.85400390625
sim_1538,sim_1538,1402724142,1402724142,11315,vaccine_settings_1538.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1538.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1538.csv,-1,0.5,none,0.03271484375,1,0.60400390625,0.60400390625
sim_1539,sim_1539,630056299,630056299,11315,vaccine_settings_1539.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1539.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1539.csv,-1,0.5,none,0.53271484375,1,0.10400390625,0.10400390625
sim_1540,sim_1540,436889338,436889338,11315,vaccine_settings_1540.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1540.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1540.csv,-1,0.5,none,0.15771484375,1,0.97900390625,0.97900390625
sim_1541,sim_1541,1209557181,1209557181,11315,vaccine_settings_1541.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1541.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1541.csv,-1,0.5,none,0.65771484375,1,0.47900390625,0.47900390625
sim_1542,sim_1542,823223260,823223260,11315,vaccine_settings_1542.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1542.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1542.csv,-1,0.5,none,0.40771484375,1,0.22900390625,0.22900390625
sim_1543,sim_1543,50555416,50555416,11315,vaccine_settings_1543.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1543.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1543.csv,-1,0.5,none,0.90771484375,1,0.72900390625,0.72900390625
sim_1552,sim_1552,364451727,364451727,11315,vaccine_settings_1552.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1552.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1552.csv,-1,0.5,none,0.45458984375,1,0.11962890625,0.11962890625
sim_1553,sim_1553,1137119571,1137119571,11315,vaccine_settings_1553.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1553.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1553.csv,-1,0.5,none,0.95458984375,1,0.61962890625,0.61962890625
sim_1554,sim_1554,1523453493,1523453493,11315,vaccine_settings_1554.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1554.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1554.csv,-1,0.5,none,0.20458984375,1,0.86962890625,0.86962890625
sim_1555,sim_1555,750785649,750785649,11315,vaccine_settings_1555.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1555.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1555.csv,-1,0.5,none,0.70458984375,1,0.36962890625,0.36962890625
sim_1568,sim_1568,219576507,219576507,11315,vaccine_settings_1568.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1568.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1568.csv,-1,0.5,none,0.04833984375,1,0.77587890625,0.77587890625
sim_1569,sim_1569,992244350,992244350,11315,vaccine_settings_1569.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1569.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1569.csv,-1,0.5,none,0.54833984375,1,0.27587890625,0.27587890625
sim_1570,sim_1570,1378578272,1378578272,11315,vaccine_settings_1570.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1570.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1570.csv,-1,0.5,none,0.29833984375,1,0.02587890625,0.02587890625
sim_1571,sim_1571,605910429,605910429,11315,vaccine_settings_1571.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1571.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1571.csv,-1,0.5,none,0.79833984375,1,0.52587890625,0.52587890625
sim_1576,sim_1576,38482481,38482481,11315,vaccine_settings_1576.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1576.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1576.csv,-1,0.5,none,0.02490234375,1,0.62744140625,0.62744140625
sim_1577,sim_1577,811150324,811150324,11315,vaccine_settings_1577.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1577.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1577.csv,-1,0.5,none,0.52490234375,1,0.12744140625,0.12744140625
sim_1578,sim_1578,1197484246,1197484246,11315,vaccine_settings_1578.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1578.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1578.csv,-1,0.5,none,0.27490234375,1,0.37744140625,0.37744140625
sim_1579,sim_1579,424816403,424816403,11315,vaccine_settings_1579.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1579.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1579.csv,-1,0.5,none,0.77490234375,1,0.87744140625,0.87744140625
sim_1580,sim_1580,617983364,617983364,11315,vaccine_settings_1580.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1580.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1580.csv,-1,0.5,none,0.39990234375,1,0.00244140625,0.00244140625
sim_1581,sim_1581,1390651207,1390651207,11315,vaccine_settings_1581.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1581.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1581.csv,-1,0.5,none,0.89990234375,1,0.50244140625,0.50244140625
sim_1582,sim_1582,1004317285,1004317285,11315,vaccine_settings_1582.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1582.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1582.csv,-1,0.5,none,0.14990234375,1,0.75244140625,0.75244140625
sim_1583,sim_1583,231649442,231649442,11315,vaccine_settings_1583.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1583.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1583.csv,-1,0.5,none,0.64990234375,1,0.25244140625,0.25244140625
sim_1584,sim_1584,328232922,328232922,11315,vaccine_settings_1584.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1584.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1584.csv,-1,0.5,none,0.33740234375,1,0.93994140625,0.93994140625
sim_1585,sim_1585,1100900766,1100900766,11315,vaccine_settings_1585.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1585.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1585.csv,-1,0.5,none,0.83740234375,1,0.43994140625,0.43994140625
sim_1586,sim_1586,1487234688,1487234688,11315,vaccine_settings_1586.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1586.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1586.csv,-1,0.5,none,0.08740234375,1,0.18994140625,0.18994140625
sim_1587,sim_1587,714566844,714566844,11315,vaccine_settings_1587.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1587.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1587.csv,-1,0.5,none,0.58740234375,1,0.68994140625,0.68994140625
sim_1588,sim_1588,521399883,521399883,11315,vaccine_settings_1588.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1588.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1588.csv,-1,0.5,none,0.21240234375,1,0.31494140625,0.31494140625
sim_1589,sim_1589,1294067727,1294067727,11315,vaccine_settings_1589.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1589.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1589.csv,-1,0.5,none,0.71240234375,1,0.81494140625,0.81494140625
sim_1590,sim_1590,907733805,907733805,11315,vaccine_settings_1590.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1590.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1590.csv,-1,0.5,none,0.46240234375,1,0.56494140625,0.56494140625
sim_1591,sim_1591,135065961,135065961,11315,vaccine_settings_1591.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1591.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1591.csv,-1,0.5,none,0.96240234375,1,0.06494140625,0.06494140625
sim_1592,sim_1592,183357702,183357702,11315,vaccine_settings_1592.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1592.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1592.csv,-1,0.5,none,0.49365234375,1,0.47119140625,0.47119140625
sim_1593,sim_1593,956025545,956025545,11315,vaccine_settings_1593.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1593.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1593.csv,-1,0.5,none,0.99365234375,1,0.97119140625,0.97119140625
sim_1594,sim_1594,1342359467,1342359467,11315,vaccine_settings_1594.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1594.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1594.csv,-1,0.5,none,0.24365234375,1,0.72119140625,0.72119140625
sim_1595,sim_1595,569691623,569691623,11315,vaccine_settings_1595.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1595.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1595.csv,-1,0.5,none,0.74365234375,1,0.22119140625,0.22119140625
sim_1596,sim_1596,762858584,762858584,11315,vaccine_settings_1596.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1596.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1596.csv,-1,0.5,none,0.11865234375,1,0.84619140625,0.84619140625
sim_1597,sim_1597,1535526428,1535526428,11315,vaccine_settings_1597.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1597.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1597.csv,-1,0.5,none,0.61865234375,1,0.34619140625,0.34619140625
sim_1598,sim_1598,1149192506,1149192506,11315,vaccine_settings_1598.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1598.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1598.csv,-1,0.5,none,0.36865234375,1,0.09619140625,0.09619140625
sim_1599,sim_1599,376524663,376524663,11315,vaccine_settings_1599.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1599.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1599.csv,-1,0.5,none,0.86865234375,1,0.59619140625,0.59619140625
sim_1600,sim_1600,279941182,279941182,11315,vaccine_settings_1600.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1600.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1600.csv,-1,0.5,none,0.18115234375,1,0.15869140625,0.15869140625
sim_1601,sim_1601,1052609026,1052609026,11315,vaccine_settings_1601.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1601.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1601.csv,-1,0.5,none,0.68115234375,1,0.65869140625,0.65869140625
sim_1602,sim_1602,1438942947,1438942947,11315,vaccine_settings_1602.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1602.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1602.csv,-1,0.5,none,0.43115234375,1,0.90869140625,0.90869140625
sim_1603,sim_1603,666275104,666275104,11315,vaccine_settings_1603.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1603.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1603.csv,-1,0.5,none,0.93115234375,1,0.40869140625,0.40869140625
sim_1604,sim_1604,473108143,473108143,11315,vaccine_settings_1604.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1604.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1604.csv,-1,0.5,none,0.30615234375,1,0.53369140625,0.53369140625
sim_1605,sim_1605,1245775986,1245775986,11315,vaccine_settings_1605.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1605.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1605.csv,-1,0.5,none,0.80615234375,1,0.03369140625,0.03369140625
sim_1606,sim_1606,859442065,859442065,11315,vaccine_settings_1606.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1606.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1606.csv,-1,0.5,none,0.05615234375,1,0.28369140625,0.28369140625
sim_1607,sim_1607,86774221,86774221,11315,vaccine_settings_1607.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1607.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1607.csv,-1,0.5,none,0.55615234375,1,0.78369140625,0.78369140625
sim_1608,sim_1608,62628351,62628351,11315,vaccine_settings_1608.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1608.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1608.csv,-1,0.5,none,0.25927734375,1,0.23681640625,0.23681640625
sim_1609,sim_1609,835296195,835296195,11315,vaccine_settings_1609.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1609.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1609.csv,-1,0.5,none,0.75927734375,1,0.73681640625,0.73681640625
sim_1610,sim_1610,1221630116,1221630116,11315,vaccine_settings_1610.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1610.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1610.csv,-1,0.5,none,0.00927734375,1,0.98681640625,0.98681640625
sim_1611,sim_1611,448962273,448962273,11315,vaccine_settings_1611.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1611.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1611.csv,-1,0.5,none,0.50927734375,1,0.48681640625,0.48681640625
sim_1612,sim_1612,642129234,642129234,11315,vaccine_settings_1612.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1612.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1612.csv,-1,0.5,none,0.13427734375,1,0.61181640625,0.61181640625
sim_1613,sim_1613,1414797077,1414797077,11315,vaccine_settings_1613.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1613.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1613.csv,-1,0.5,none,0.63427734375,1,0.11181640625,0.11181640625
sim_1614,sim_1614,1028463155,1028463155,11315,vaccine_settings_1614.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1614.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1614.csv,-1,0.5,none,0.38427734375,1,0.36181640625,0.36181640625
sim_1615,sim_1615,255795312,255795312,11315,vaccine_settings_1615.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1615.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1615.csv,-1,0.5,none,0.88427734375,1,0.86181640625,0.86181640625
sim_1616,sim_1616,352378792,352378792,11315,vaccine_settings_1616.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1616.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1616.csv,-1,0.5,none,0.07177734375,1,0.42431640625,0.42431640625
sim_1617,sim_1617,1125046636,1125046636,11315,vaccine_settings_1617.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1617.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1617.csv,-1,0.5,none,0.57177734375,1,0.92431640625,0.92431640625
sim_1618,sim_1618,1511380558,1511380558,11315,vaccine_settings_1618.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1618.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1618.csv,-1,0.5,none,0.32177734375,1,0.67431640625,0.67431640625
sim_1619,sim_1619,738712714,738712714,11315,vaccine_settings_1619.txt,.,reporting.txt,disease_rates.csv,Locations20160720.csv,trajectories_31.txt,birthdeath.csv,daily_foi_1619.csv,initial_foi_iquitos.csv,686,1,1,0.3,AegyptiPars_1619.csv,-1,0.5,none,0.82177734375,1,0.17431640625,0.17431640625
